Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,225.000,227.100,2.100,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2250,2271,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,228.200,229.099,0.899,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2282,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,229.100,232.000,2.900,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2291,2320,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Investigation,Not defined,STATE,231.600,232.100,0.500,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2316,2321,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,235.500,238.199,2.699,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2355,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Approach,Not defined,STATE,235.900,237.799,1.899,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2359,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Investigation,Not defined,STATE,237.800,238.700,0.900,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2378,2387,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,238.200,239.200,1.000,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2382,2392,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,251.600,252.700,1.100,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2516,2527,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Investigation,Not defined,STATE,253.200,257.000,3.800,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2532,2570,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,255.700,257.200,1.500,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2557,2572,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,260.300,261.099,0.799,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2603,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Approach,Not defined,STATE,260.500,261.099,0.599,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2605,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,261.100,262.000,0.900,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2611,2620,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Investigation,Not defined,STATE,261.100,262.000,0.900,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2611,2620,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,264.300,269.099,4.799,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2643,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,269.100,271.800,2.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2691,2718,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Investigation,Not defined,STATE,269.300,273.900,4.600,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2693,2739,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,277.500,278.699,1.199,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2775,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,278.700,280.500,1.800,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2787,2805,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Investigation,Not defined,STATE,278.900,285.700,6.800,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2789,2857,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,281.600,286.100,4.500,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2816,2861,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,289.500,290.099,0.599,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2895,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,291.400,292.200,0.800,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2914,2922,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,296.500,299.000,2.500,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2966,2990,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,299.800,300.299,0.499,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,2998,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,300.300,301.400,1.100,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3003,3014,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Investigation,Not defined,STATE,300.300,301.700,1.400,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3003,3017,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,304.600,306.599,1.999,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3046,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,309.700,311.899,2.199,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3097,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Approach,Not defined,STATE,310.900,311.699,0.799,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3109,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Investigation,Not defined,STATE,311.700,314.400,2.700,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3118,3144,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,311.900,312.800,0.900,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3119,3128,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Approach,Not defined,STATE,315.400,319.599,4.199,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3154,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Approach,Not defined,STATE,318.300,319.199,0.899,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3183,NA,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Subject,88.893,Investigation,Not defined,STATE,319.200,321.800,2.600,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3192,3218,,,,
oxy_1-250226-101914,2025-03-20 23:11:23.438,,Media file,player #1:C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,0.0,321.800,321.900,10.000,Novel,84.386,Investigation,Not defined,STATE,319.600,321.800,2.200,C:/Users/niuni/Downloads/2_26_25_Oxytocin_Pilot-250226-103221/2_26_25_Oxytocin_Pilot-250226-103221/oxy_1-250226-101914/2_22_25_Oxytocin_Pilot-250222-082954_oxy_1-250226-101914_Cam1.avi,3196,3218,,,,
